"trial","sim","display","feedback","totalFlow","simFlow","simPickup","simProb","predFlow","predPickup","predProb","ds"
7,41,1,0,753,"277,251,225",525,0.697211155378486,"161,346,246",524,0.695883134130146,10.4918260574341
7,41,1,1,753,"271,213,269",511,0.678618857901726,"161,346,246",524,0.695883134130146,9.94979763031006
8,41,0,0,680,"230,204,246",505,0.742647058823529,"175,265,240",497,0.730882352941176,2.51486158370972
8,41,0,1,680,"240,171,269",493,0.725,"175,265,240",497,0.730882352941176,0.569958686828613
8,41,1,0,680,"201,245,234",505,0.742647058823529,"175,265,240",497,0.730882352941176,2.40347003936768
8,41,1,1,680,"215,201,264",496,0.729411764705882,"175,265,240",497,0.730882352941176,1.58045601844788
9,41,0,0,733,"236,252,245",526,0.717598908594816,"189,260,284",507,0.691678035470669,3.2435986995697
9,41,0,1,733,"234,214,285",513,0.699863574351978,"189,260,284",507,0.691678035470669,1.57014966011047
9,41,1,0,733,"220,279,234",533,0.727148703956344,"189,260,284",507,0.691678035470669,2.03718757629395
9,41,1,1,733,"217,233,283",513,0.699863574351978,"189,260,284",507,0.691678035470669,1.71259915828705
10,41,0,0,849,"353,270,226",533,0.627797408716137,"191,372,286",557,0.656065959952886,4.76337814331055
10,41,0,1,849,"345,156,348",489,0.575971731448763,"191,372,286",557,0.656065959952886,6.13530254364014
10,41,1,0,849,"347,261,241",530,0.624263839811543,"191,372,286",557,0.656065959952886,5.92346143722534
10,41,1,1,849,"331,190,328",504,0.593639575971731,"191,372,286",557,0.656065959952886,2.29195976257324
11,41,0,0,598,"236,159,203",483,0.807692307692308,"129,253,216",460,0.769230769230769,4.28587913513184
11,41,0,1,598,"242,110,246",437,0.730769230769231,"129,253,216",460,0.769230769230769,3.51368236541748
11,41,1,0,598,"244,182,172",492,0.822742474916388,"129,253,216",460,0.769230769230769,4.2420597076416
11,41,1,1,598,"227,152,219",477,0.797658862876254,"129,253,216",460,0.769230769230769,3.94342279434204
12,41,0,0,820,"361,235,224",518,0.631707317073171,"147,350,323",521,0.635365853658537,8.7964038848877
12,41,0,1,820,"338,144,338",476,0.580487804878049,"147,350,323",521,0.635365853658537,0.873009860515594
12,41,1,0,820,"361,237,222",519,0.632926829268293,"147,350,323",521,0.635365853658537,8.76477241516113
12,41,1,1,820,"326,195,299",504,0.614634146341463,"147,350,323",521,0.635365853658537,8.98906517028809
13,41,0,0,635,"199,191,245",480,0.755905511811024,"153,249,233",476,0.749606299212598,2.83162593841553
13,41,0,1,635,"219,160,256",481,0.75748031496063,"153,249,233",476,0.749606299212598,0.991063058376312
13,41,1,0,635,"214,221,200",502,0.790551181102362,"153,249,233",476,0.749606299212598,3.98866701126099
13,41,1,1,635,"185,196,254",475,0.748031496062992,"153,249,233",476,0.749606299212598,2.3361439704895
14,41,0,0,774,"319,202,253",505,0.652454780361757,"162,356,256",530,0.684754521963824,7.71724128723145
14,41,0,1,774,"309,160,305",490,0.633074935400517,"162,356,256",530,0.684754521963824,3.38308358192444
14,41,1,0,774,"283,271,220",534,0.689922480620155,"162,356,256",530,0.684754521963824,10.7168264389038
14,41,1,1,774,"309,202,263",505,0.652454780361757,"162,356,256",530,0.684754521963824,8.44034290313721
15,41,0,0,643,"255,173,215",491,0.763608087091757,"117,298,228",473,0.735614307931571,10.3432645797729
15,41,0,1,643,"245,140,258",468,0.727838258164852,"117,298,228",473,0.735614307931571,6.4496545791626
15,41,1,0,643,"263,200,180",500,0.777604976671851,"117,298,228",473,0.735614307931571,10.0418720245361
15,41,1,1,643,"228,166,249",489,0.76049766718507,"117,298,228",473,0.735614307931571,10.0611934661865
0,42,0,0,863,"408,213,242",509,0.589803012746234,"198,375,290",563,0.652375434530707,5.298499584198
0,42,0,1,863,"441,237,185",517,0.599073001158749,"198,375,290",563,0.652375434530707,12.1491727828979
0,42,1,0,863,"404,261,198",528,0.611819235225956,"198,375,290",563,0.652375434530707,3.98860955238342
0,42,1,1,863,"388,267,208",531,0.615295480880649,"198,375,290",563,0.652375434530707,2.30908155441284
1,42,0,0,796,"398,206,192",504,0.633165829145729,"200,337,259",547,0.687185929648241,10.722412109375
1,42,0,1,796,"392,170,234",490,0.615577889447236,"200,337,259",547,0.687185929648241,10.4748611450195
1,42,1,0,796,"347,244,205",521,0.654522613065327,"200,337,259",547,0.687185929648241,1.42058730125427
1,42,1,1,796,"359,218,219",510,0.64070351758794,"200,337,259",547,0.687185929648241,3.21581816673279
2,42,0,0,776,"367,223,186",511,0.658505154639175,"176,338,262",530,0.68298969072165,4.56060457229614
2,42,0,1,776,"305,168,303",493,0.635309278350515,"176,338,262",530,0.68298969072165,2.47510242462158
2,42,1,0,776,"364,248,164",521,0.67139175257732,"176,338,262",530,0.68298969072165,4.55257749557495
2,42,1,1,776,"363,199,214",502,0.646907216494845,"176,338,262",530,0.68298969072165,4.40399169921875
3,42,0,0,847,"374,253,220",526,0.621015348288076,"194,380,273",562,0.663518299881936,2.54359769821167
3,42,0,1,847,"312,231,304",521,0.615112160566706,"194,380,273",562,0.663518299881936,7.93829393386841
3,42,1,0,847,"390,229,228",515,0.608028335301063,"194,380,273",562,0.663518299881936,2.81122732162476
3,42,1,1,847,"351,232,264",518,0.611570247933884,"194,380,273",562,0.663518299881936,5.81441116333008
4,42,0,0,677,"268,215,194",508,0.750369276218611,"176,255,246",494,0.729689807976366,1.48543334007263
4,42,0,1,677,"222,212,243",505,0.745937961595273,"176,255,246",494,0.729689807976366,2.39400434494019
4,42,1,0,677,"253,195,229",501,0.740029542097489,"176,255,246",494,0.729689807976366,1.51912021636963
4,42,1,1,677,"184,246,247",496,0.732644017725258,"176,255,246",494,0.729689807976366,0.839171886444092
5,42,0,0,897,"415,277,205",535,0.596432552954292,"187,402,308",569,0.634336677814939,3.38634419441223
5,42,0,1,897,"350,225,322",519,0.578595317725752,"187,402,308",569,0.634336677814939,8.15627098083496
5,42,1,0,897,"427,245,225",522,0.581939799331104,"187,402,308",569,0.634336677814939,5.79676485061646
5,42,1,1,897,"343,261,293",533,0.594202898550725,"187,402,308",569,0.634336677814939,11.0484714508057
6,42,0,0,851,"392,223,236",514,0.603995299647474,"183,365,303",550,0.646298472385429,5.33753776550293
6,42,0,1,851,"322,207,322",512,0.601645123384254,"183,365,303",550,0.646298472385429,4.8837628364563
6,42,1,0,851,"359,240,252",522,0.613396004700352,"183,365,303",550,0.646298472385429,5.0279369354248
6,42,1,1,851,"336,221,294",516,0.606345475910693,"183,365,303",550,0.646298472385429,6.08410215377808
7,42,0,0,753,"316,233,204",516,0.685258964143426,"161,346,246",524,0.695883134130146,6.90549230575562
7,42,0,1,753,"287,153,313",484,0.642762284196547,"161,346,246",524,0.695883134130146,3.59227204322815
7,42,1,0,753,"255,274,224",535,0.710491367861886,"161,346,246",524,0.695883134130146,10.543285369873
7,42,1,1,753,"280,198,275",505,0.670650730411687,"161,346,246",524,0.695883134130146,8.58401775360107
8,42,0,0,680,"227,226,227",513,0.754411764705882,"175,265,240",497,0.730882352941176,3.17501902580261
8,42,0,1,680,"246,157,277",486,0.714705882352941,"175,265,240",497,0.730882352941176,2.53749823570251
8,42,1,0,680,"188,239,253",496,0.729411764705882,"175,265,240",497,0.730882352941176,1.45388567447662
8,42,1,1,680,"209,213,258",497,0.730882352941176,"175,265,240",497,0.730882352941176,2.08783316612244
9,42,0,0,733,"251,253,229",527,0.718963165075034,"189,260,284",507,0.691678035470669,3.09145665168762
9,42,0,1,733,"213,212,308",503,0.686221009549795,"189,260,284",507,0.691678035470669,2.32574534416199
9,42,1,0,733,"213,271,249",526,0.717598908594816,"189,260,284",507,0.691678035470669,2.16128540039062
9,42,1,1,733,"217,208,308",504,0.687585266030014,"189,260,284",507,0.691678035470669,2.29875349998474
10,42,0,0,849,"338,272,239",535,0.630153121319199,"191,372,286",557,0.656065959952886,6.66599273681641
10,42,0,1,849,"350,169,330",495,0.583038869257951,"191,372,286",557,0.656065959952886,4.13370227813721
10,42,1,0,849,"353,243,253",523,0.616018845700825,"191,372,286",557,0.656065959952886,5.30202293395996
10,42,1,1,849,"320,212,317",513,0.604240282685512,"191,372,286",557,0.656065959952886,5.20282220840454
11,42,0,0,598,"254,162,182",484,0.809364548494983,"129,253,216",460,0.769230769230769,3.03316330909729
11,42,0,1,598,"255,105,238",432,0.722408026755853,"129,253,216",460,0.769230769230769,4.51889276504517
11,42,1,0,598,"230,172,196",489,0.817725752508361,"129,253,216",460,0.769230769230769,5.36009931564331
11,42,1,1,598,"227,158,213",483,0.807692307692308,"129,253,216",460,0.769230769230769,4.55497980117798
12,42,0,0,820,"358,222,240",513,0.625609756097561,"147,350,323",521,0.635365853658537,8.87021732330322
12,42,0,1,820,"354,127,339",460,0.560975609756098,"147,350,323",521,0.635365853658537,4.84372043609619
12,42,1,0,820,"354,266,200",530,0.646341463414634,"147,350,323",521,0.635365853658537,7.86780595779419
12,42,1,1,820,"320,200,300",506,0.617073170731707,"147,350,323",521,0.635365853658537,9.78235626220703
13,42,0,0,635,"198,237,200",498,0.784251968503937,"153,249,233",476,0.749606299212598,3.40869498252869
13,42,0,1,635,"233,146,256",474,0.746456692913386,"153,249,233",476,0.749606299212598,1.14696061611176
13,42,1,0,635,"212,198,225",491,0.773228346456693,"153,249,233",476,0.749606299212598,3.88017511367798
13,42,1,1,635,"167,226,242",475,0.748031496062992,"153,249,233",476,0.749606299212598,1.70981967449188
14,42,0,0,774,"325,203,246",505,0.652454780361757,"162,356,256",530,0.684754521963824,7.21666193008423
14,42,0,1,774,"325,124,325",456,0.589147286821705,"162,356,256",530,0.684754521963824,7.73646974563599
14,42,1,0,774,"277,271,226",534,0.689922480620155,"162,356,256",530,0.684754521963824,11.1582374572754
14,42,1,1,774,"307,212,255",510,0.65891472868217,"162,356,256",530,0.684754521963824,9.23836135864258
15,42,0,0,643,"254,195,194",499,0.776049766718507,"117,298,228",473,0.735614307931571,11.1229457855225
15,42,0,1,643,"262,122,259",450,0.699844479004666,"117,298,228",473,0.735614307931571,3.02800178527832
15,42,1,0,643,"252,179,212",493,0.766718506998445,"117,298,228",473,0.735614307931571,10.879674911499
15,42,1,1,643,"215,188,240",489,0.76049766718507,"117,298,228",473,0.735614307931571,11.9048128128052
0,43,0,0,863,"403,201,259",505,0.585168018539977,"198,375,290",563,0.652375434530707,3.90587139129639
0,43,0,1,863,"426,259,178",526,0.609501738122827,"198,375,290",563,0.652375434530707,9.46312046051025
0,43,1,0,863,"419,263,181",528,0.611819235225956,"198,375,290",563,0.652375434530707,7.87180757522583
0,43,1,1,863,"376,279,208",536,0.62108922363847,"198,375,290",563,0.652375434530707,1.10566854476929
1,43,0,0,796,"381,210,205",506,0.635678391959799,"200,337,259",547,0.687185929648241,6.82870435714722
1,43,0,1,796,"368,176,252",494,0.620603015075377,"200,337,259",547,0.687185929648241,5.81702613830566
1,43,1,0,796,"378,222,196",511,0.641959798994975,"200,337,259",547,0.687185929648241,6.26227855682373
1,43,1,1,796,"345,242,209",520,0.653266331658292,"200,337,259",547,0.687185929648241,1.37023961544037
2,43,0,0,776,"344,248,184",522,0.672680412371134,"176,338,262",530,0.68298969072165,1.41990947723389
2,43,0,1,776,"324,178,274",496,0.639175257731959,"176,338,262",530,0.68298969072165,1.40208661556244
2,43,1,0,776,"385,214,177",507,0.653350515463918,"176,338,262",530,0.68298969072165,7.57403373718262
2,43,1,1,776,"366,190,220",498,0.641752577319588,"176,338,262",530,0.68298969072165,4.56998920440674
3,43,0,0,847,"361,266,220",531,0.626918536009445,"194,380,273",562,0.663518299881936,4.1925253868103
3,43,0,1,847,"324,219,304",516,0.609208972845336,"194,380,273",562,0.663518299881936,6.62168169021606
3,43,1,0,847,"423,203,221",504,0.59504132231405,"194,380,273",562,0.663518299881936,7.92338085174561
3,43,1,1,847,"359,211,277",510,0.602125147579693,"194,380,273",562,0.663518299881936,3.80340504646301
4,43,0,0,677,"248,220,209",510,0.753323485967504,"176,255,246",494,0.729689807976366,2.17210292816162
4,43,0,1,677,"218,219,240",505,0.745937961595273,"176,255,246",494,0.729689807976366,2.5357072353363
4,43,1,0,677,"270,181,226",494,0.729689807976366,"176,255,246",494,0.729689807976366,0.926658809185028
4,43,1,1,677,"197,255,225",507,0.748892171344165,"176,255,246",494,0.729689807976366,1.52120649814606
5,43,0,0,897,"413,260,224",529,0.58974358974359,"187,402,308",569,0.634336677814939,4.32361459732056
5,43,0,1,897,"365,227,305",519,0.578595317725752,"187,402,308",569,0.634336677814939,7.61583185195923
5,43,1,0,897,"436,229,232",516,0.575250836120401,"187,402,308",569,0.634336677814939,6.98101472854614
5,43,1,1,897,"364,237,296",523,0.583054626532887,"187,402,308",569,0.634336677814939,8.45080947875977
6,43,0,0,851,"380,230,241",517,0.607520564042303,"183,365,303",550,0.646298472385429,4.58316993713379
6,43,0,1,851,"347,196,308",506,0.594594594594595,"183,365,303",550,0.646298472385429,2.84725761413574
6,43,1,0,851,"351,259,241",529,0.621621621621622,"183,365,303",550,0.646298472385429,5.97624826431274
6,43,1,1,851,"356,200,295",506,0.594594594594595,"183,365,303",550,0.646298472385429,2.80669164657593
7,43,0,0,753,"283,236,234",519,0.689243027888446,"161,346,246",524,0.695883134130146,10.3681306838989
7,43,0,1,753,"286,158,309",489,0.649402390438247,"161,346,246",524,0.695883134130146,3.32740688323975
7,43,1,0,753,"283,255,215",527,0.699867197875166,"161,346,246",524,0.695883134130146,9.83913707733154
7,43,1,1,753,"263,219,271",514,0.682602921646746,"161,346,246",524,0.695883134130146,10.3480005264282
8,43,0,0,680,"223,206,251",504,0.741176470588235,"175,265,240",497,0.730882352941176,2.41642117500305
8,43,0,1,680,"226,169,285",492,0.723529411764706,"175,265,240",497,0.730882352941176,1.78138995170593
8,43,1,0,680,"222,209,249",504,0.741176470588235,"175,265,240",497,0.730882352941176,2.56319403648376
8,43,1,1,680,"223,177,280",492,0.723529411764706,"175,265,240",497,0.730882352941176,1.04215168952942
9,43,0,0,733,"210,265,258",521,0.710777626193724,"189,260,284",507,0.691678035470669,2.10742163658142
9,43,0,1,733,"228,202,303",508,0.693042291950887,"189,260,284",507,0.691678035470669,1.80862033367157
9,43,1,0,733,"247,251,235",526,0.717598908594816,"189,260,284",507,0.691678035470669,3.23796367645264
9,43,1,1,733,"212,219,302",505,0.688949522510232,"189,260,284",507,0.691678035470669,1.97352993488312
10,43,0,0,849,"340,245,264",524,0.617196702002356,"191,372,286",557,0.656065959952886,6.68149137496948
10,43,0,1,849,"352,152,345",485,0.571260306242638,"191,372,286",557,0.656065959952886,6.80420589447021
10,43,1,0,849,"352,254,243",527,0.620730270906949,"191,372,286",557,0.656065959952886,5.4188404083252
10,43,1,1,849,"328,219,302",516,0.607773851590106,"191,372,286",557,0.656065959952886,5.84033346176147
11,43,0,0,598,"250,156,192",481,0.804347826086957,"129,253,216",460,0.769230769230769,3.0334951877594
11,43,0,1,598,"229,103,266",432,0.722408026755853,"129,253,216",460,0.769230769230769,5.44111490249634
11,43,1,0,598,"233,176,189",490,0.819397993311037,"129,253,216",460,0.769230769230769,5.28896570205688
11,43,1,1,598,"228,153,217",479,0.801003344481605,"129,253,216",460,0.769230769230769,4.03691053390503
12,43,0,0,820,"356,233,231",518,0.631707317073171,"147,350,323",521,0.635365853658537,9.07413673400879
12,43,0,1,820,"329,145,346",478,0.582926829268293,"147,350,323",521,0.635365853658537,0.595674991607666
12,43,1,0,820,"367,234,219",517,0.630487804878049,"147,350,323",521,0.635365853658537,8.57498264312744
12,43,1,1,820,"321,210,289",511,0.623170731707317,"147,350,323",521,0.635365853658537,10.8422498703003
13,43,0,0,635,"215,192,228",490,0.771653543307087,"153,249,233",476,0.749606299212598,3.64404940605164
13,43,0,1,635,"197,175,263",473,0.74488188976378,"153,249,233",476,0.749606299212598,2.1890857219696
13,43,1,0,635,"221,196,218",496,0.781102362204724,"153,249,233",476,0.749606299212598,3.87465620040894
13,43,1,1,635,"185,205,245",478,0.752755905511811,"153,249,233",476,0.749606299212598,2.69887375831604
14,43,0,0,774,"314,209,251",508,0.656330749354005,"162,356,256",530,0.684754521963824,8.55408573150635
14,43,0,1,774,"318,127,329",459,0.593023255813954,"162,356,256",530,0.684754521963824,7.17327690124512
14,43,1,0,774,"308,247,219",523,0.675710594315245,"162,356,256",530,0.684754521963824,9.48763942718506
14,43,1,1,774,"306,221,247",514,0.664082687338501,"162,356,256",530,0.684754521963824,9.7113208770752
15,43,0,0,643,"253,189,201",497,0.77293934681182,"117,298,228",473,0.735614307931571,11.1584053039551
15,43,0,1,643,"236,143,264",471,0.732503888024883,"117,298,228",473,0.735614307931571,6.71977281570435
15,43,1,0,643,"251,189,203",497,0.77293934681182,"117,298,228",473,0.735614307931571,11.3137493133545
15,43,1,1,643,"229,173,241",492,0.765163297045101,"117,298,228",473,0.735614307931571,10.9084205627441
0,44,0,0,863,"390,224,249",515,0.59675550405562,"198,375,290",563,0.652375434530707,3.29685425758362
0,44,0,1,863,"440,251,172",522,0.60486674391657,"198,375,290",563,0.652375434530707,12.9043369293213
0,44,1,0,863,"447,246,170",520,0.602549246813441,"198,375,290",563,0.652375434530707,14.6648778915405
0,44,1,1,863,"409,268,186",530,0.614136732329085,"198,375,290",563,0.652375434530707,5.6811056137085
1,44,0,0,796,"411,194,191",498,0.625628140703518,"200,337,259",547,0.687185929648241,14.0694694519043
1,44,0,1,796,"358,166,272",490,0.615577889447236,"200,337,259",547,0.687185929648241,5.69145202636719
1,44,1,0,796,"354,248,194",523,0.657035175879397,"200,337,259",547,0.687185929648241,2.4180805683136
1,44,1,1,796,"380,204,212",504,0.633165829145729,"200,337,259",547,0.687185929648241,6.61702060699463
2,44,0,0,776,"350,228,198",514,0.662371134020619,"176,338,262",530,0.68298969072165,2.86222887039185
2,44,0,1,776,"317,179,280",496,0.639175257731959,"176,338,262",530,0.68298969072165,1.91208410263062
2,44,1,0,776,"369,220,187",509,0.655927835051546,"176,338,262",530,0.68298969072165,4.9276967048645
2,44,1,1,776,"342,189,245",499,0.643041237113402,"176,338,262",530,0.68298969072165,1.5984160900116
3,44,0,0,847,"342,258,247",530,0.625737898465171,"194,380,273",562,0.663518299881936,7.10340738296509
3,44,0,1,847,"303,219,325",517,0.61038961038961,"194,380,273",562,0.663518299881936,6.59689235687256
3,44,1,0,847,"416,188,243",498,0.587957497048406,"194,380,273",562,0.663518299881936,6.43637943267822
3,44,1,1,847,"339,210,298",511,0.603305785123967,"194,380,273",562,0.663518299881936,5.16399908065796
4,44,0,0,677,"270,209,198",505,0.745937961595273,"176,255,246",494,0.729689807976366,1.62917792797089
4,44,0,1,677,"224,212,241",506,0.747415066469719,"176,255,246",494,0.729689807976366,2.4502911567688
4,44,1,0,677,"249,200,228",502,0.741506646971935,"176,255,246",494,0.729689807976366,1.87605977058411
4,44,1,1,677,"210,226,241",503,0.742983751846381,"176,255,246",494,0.729689807976366,2.40838408470154
5,44,0,0,897,"398,266,233",532,0.593088071348941,"187,402,308",569,0.634336677814939,4.47267007827759
5,44,0,1,897,"351,229,317",520,0.579710144927536,"187,402,308",569,0.634336677814939,8.53396701812744
5,44,1,0,897,"400,256,241",528,0.588628762541806,"187,402,308",569,0.634336677814939,4.39172077178955
5,44,1,1,897,"354,229,314",520,0.579710144927536,"187,402,308",569,0.634336677814939,8.41024589538574
6,44,0,0,851,"373,248,230",525,0.616921269095182,"183,365,303",550,0.646298472385429,4.27208423614502
6,44,0,1,851,"322,206,323",511,0.600470035252644,"183,365,303",550,0.646298472385429,4.74761629104614
6,44,1,0,851,"345,244,262",524,0.615746180963572,"183,365,303",550,0.646298472385429,6.65447044372559
6,44,1,1,851,"347,189,315",503,0.591069330199765,"183,365,303",550,0.646298472385429,1.8753434419632
7,44,0,0,753,"280,228,245",516,0.685258964143426,"161,346,246",524,0.695883134130146,10.4554023742676
7,44,0,1,753,"261,185,307",501,0.665338645418327,"161,346,246",524,0.695883134130146,6.35039234161377
7,44,1,0,753,"278,224,251",515,0.683930942895086,"161,346,246",524,0.695883134130146,10.4209175109863
7,44,1,1,753,"268,198,287",506,0.671978751660027,"161,346,246",524,0.695883134130146,8.47247886657715
8,44,0,0,680,"235,206,239",506,0.744117647058824,"175,265,240",497,0.730882352941176,2.69855046272278
8,44,0,1,680,"217,173,290",488,0.717647058823529,"175,265,240",497,0.730882352941176,1.97781538963318
8,44,1,0,680,"209,215,256",498,0.732352941176471,"175,265,240",497,0.730882352941176,2.2136926651001
8,44,1,1,680,"224,190,266",498,0.732352941176471,"175,265,240",497,0.730882352941176,1.13735449314117
9,44,0,0,733,"219,255,259",523,0.713506139154161,"189,260,284",507,0.691678035470669,2.66817879676819
9,44,0,1,733,"201,218,314",497,0.678035470668486,"189,260,284",507,0.691678035470669,2.68551778793335
9,44,1,0,733,"231,249,253",526,0.717598908594816,"189,260,284",507,0.691678035470669,3.14346265792847
9,44,1,1,733,"217,224,292",510,0.695770804911323,"189,260,284",507,0.691678035470669,1.68693709373474
10,44,0,0,849,"307,298,244",547,0.644287396937574,"191,372,286",557,0.656065959952886,8.28993320465088
10,44,0,1,849,"344,157,348",490,0.577149587750294,"191,372,286",557,0.656065959952886,5.97043991088867
10,44,1,0,849,"358,243,248",523,0.616018845700825,"191,372,286",557,0.656065959952886,4.68529176712036
10,44,1,1,849,"318,193,338",505,0.594817432273263,"191,372,286",557,0.656065959952886,2.41170978546143
11,44,0,0,598,"245,165,188",485,0.811036789297659,"129,253,216",460,0.769230769230769,3.94921278953552
11,44,0,1,598,"229,118,251",446,0.745819397993311,"129,253,216",460,0.769230769230769,1.90796279907227
11,44,1,0,598,"195,207,196",483,0.807692307692308,"129,253,216",460,0.769230769230769,6.70400238037109
11,44,1,1,598,"223,147,228",470,0.785953177257525,"129,253,216",460,0.769230769230769,3.33585810661316
12,44,0,0,820,"343,236,241",519,0.632926829268293,"147,350,323",521,0.635365853658537,10.3818483352661
12,44,0,1,820,"326,134,360",468,0.570731707317073,"147,350,323",521,0.635365853658537,3.29965496063232
12,44,1,0,820,"365,260,195",528,0.64390243902439,"147,350,323",521,0.635365853658537,7.40831661224365
12,44,1,1,820,"318,183,319",500,0.609756097560976,"147,350,323",521,0.635365853658537,7.35920333862305
13,44,0,0,635,"203,202,230",488,0.768503937007874,"153,249,233",476,0.749606299212598,3.76943111419678
13,44,0,1,635,"206,172,257",477,0.751181102362205,"153,249,233",476,0.749606299212598,1.89273703098297
13,44,1,0,635,"201,212,222",490,0.771653543307087,"153,249,233",476,0.749606299212598,3.99323463439941
13,44,1,1,635,"192,197,246",478,0.752755905511811,"153,249,233",476,0.749606299212598,2.76779961585999
14,44,0,0,774,"287,224,263",515,0.665374677002584,"162,356,256",530,0.684754521963824,10.8553495407104
14,44,0,1,774,"313,130,331",462,0.596899224806202,"162,356,256",530,0.684754521963824,6.6127028465271
14,44,1,0,774,"289,264,221",531,0.686046511627907,"162,356,256",530,0.684754521963824,10.6342029571533
14,44,1,1,774,"289,205,280",508,0.656330749354005,"162,356,256",530,0.684754521963824,9.41421699523926
15,44,0,0,643,"260,188,195",496,0.771384136858476,"117,298,228",473,0.735614307931571,10.5074548721313
15,44,0,1,643,"235,128,280",457,0.710730948678072,"117,298,228",473,0.735614307931571,3.48487758636475
15,44,1,0,643,"223,234,186",512,0.796267496111975,"117,298,228",473,0.735614307931571,11.9745635986328
15,44,1,1,643,"236,162,245",487,0.757387247278383,"117,298,228",473,0.735614307931571,9.73169898986816
0,45,0,0,863,"426,208,229",507,0.587485515643105,"198,375,290",563,0.652375434530707,8.41748905181885
0,45,0,1,863,"429,256,178",525,0.608342989571263,"198,375,290",563,0.652375434530707,10.0538148880005
0,45,1,0,863,"436,259,168",525,0.608342989571263,"198,375,290",563,0.652375434530707,12.4496688842773
0,45,1,1,863,"403,260,200",528,0.611819235225956,"198,375,290",563,0.652375434530707,3.88335633277893
1,45,0,0,796,"384,211,201",506,0.635678391959799,"200,337,259",547,0.687185929648241,7.42600202560425
1,45,0,1,796,"364,192,240",500,0.628140703517588,"200,337,259",547,0.687185929648241,3.97218704223633
1,45,1,0,796,"358,238,200",518,0.650753768844221,"200,337,259",547,0.687185929648241,2.71974349021912
1,45,1,1,796,"338,227,231",515,0.646984924623116,"200,337,259",547,0.687185929648241,1.20507311820984
2,45,0,0,776,"367,253,156",523,0.673969072164949,"176,338,262",530,0.68298969072165,5.92347431182861
2,45,0,1,776,"310,176,290",496,0.639175257731959,"176,338,262",530,0.68298969072165,1.84928929805756
2,45,1,0,776,"387,215,174",507,0.653350515463918,"176,338,262",530,0.68298969072165,8.04641342163086
2,45,1,1,776,"321,224,231",514,0.662371134020619,"176,338,262",530,0.68298969072165,4.70030927658081
3,45,0,0,847,"372,268,207",531,0.626918536009445,"194,380,273",562,0.663518299881936,2.09098863601685
3,45,0,1,847,"317,214,316",514,0.606847697756789,"194,380,273",562,0.663518299881936,6.15717697143555
3,45,1,0,847,"411,194,242",501,0.591499409681228,"194,380,273",562,0.663518299881936,5.11990976333618
3,45,1,1,847,"351,220,276",514,0.606847697756789,"194,380,273",562,0.663518299881936,5.19116973876953
4,45,0,0,677,"271,186,220",496,0.732644017725258,"176,255,246",494,0.729689807976366,1.2645138502121
4,45,0,1,677,"212,221,244",502,0.741506646971935,"176,255,246",494,0.729689807976366,2.36108446121216
4,45,1,0,677,"257,191,229",499,0.737075332348597,"176,255,246",494,0.729689807976366,1.22778594493866
4,45,1,1,677,"208,220,249",500,0.738552437223043,"176,255,246",494,0.729689807976366,2.10725545883179
5,45,0,0,897,"413,272,212",534,0.595317725752508,"187,402,308",569,0.634336677814939,3.68377447128296
5,45,0,1,897,"349,215,333",515,0.574136008918618,"187,402,308",569,0.634336677814939,6.98322105407715
5,45,1,0,897,"399,258,240",529,0.58974358974359,"187,402,308",569,0.634336677814939,4.52369546890259
5,45,1,1,897,"365,248,284",528,0.588628762541806,"187,402,308",569,0.634336677814939,8.95046806335449
6,45,0,0,851,"394,215,242",510,0.599294947121034,"183,365,303",550,0.646298472385429,5.34206581115723
6,45,0,1,851,"330,177,344",499,0.586368977673326,"183,365,303",550,0.646298472385429,1.7729971408844
6,45,1,0,851,"333,262,256",532,0.625146886016451,"183,365,303",550,0.646298472385429,7.90822076797485
6,45,1,1,851,"352,204,295",508,0.596944770857814,"183,365,303",550,0.646298472385429,3.51880693435669
7,45,0,0,753,"288,223,242",514,0.682602921646746,"161,346,246",524,0.695883134130146,9.90592193603516
7,45,0,1,753,"294,154,305",485,0.644090305444887,"161,346,246",524,0.695883134130146,3.70591449737549
7,45,1,0,753,"276,241,236",521,0.691899070385126,"161,346,246",524,0.695883134130146,10.7583227157593
7,45,1,1,753,"261,214,278",512,0.679946879150066,"161,346,246",524,0.695883134130146,9.92985057830811
8,45,0,0,680,"220,208,252",503,0.739705882352941,"175,265,240",497,0.730882352941176,2.41491556167603
8,45,0,1,680,"227,169,284",492,0.723529411764706,"175,265,240",497,0.730882352941176,1.69626593589783
8,45,1,0,680,"194,222,264",492,0.723529411764706,"175,265,240",497,0.730882352941176,1.36344587802887
8,45,1,1,680,"229,180,271",497,0.730882352941176,"175,265,240",497,0.730882352941176,0.682224571704865
9,45,0,0,733,"237,227,269",517,0.705320600272851,"189,260,284",507,0.691678035470669,2.67399048805237
9,45,0,1,733,"226,207,300",509,0.694406548431105,"189,260,284",507,0.691678035470669,1.78339278697968
9,45,1,0,733,"224,256,253",526,0.717598908594816,"189,260,284",507,0.691678035470669,2.90453481674194
9,45,1,1,733,"221,214,298",508,0.693042291950887,"189,260,284",507,0.691678035470669,1.8183137178421
10,45,0,0,849,"341,259,249",530,0.624263839811543,"191,372,286",557,0.656065959952886,6.65735864639282
10,45,0,1,849,"342,152,355",485,0.571260306242638,"191,372,286",557,0.656065959952886,6.76892328262329
